question,subject,choices,answer,question_id,gold_answer
"Question: The population pyramid of a population that has had a slightly larger birth rate than death rate for several generations will most likely have which of the following shapes?
Options: 
A. Wider at the top than in the middle
B. Wider at the bottom than at the top
C. Bulging in the middle
D. Having parallel sides
Answer: 
",sociology,"['Wider at the top than in the middle'
 'Wider at the bottom than at the top' 'Bulging in the middle'
 'Having parallel sides']",1,971,B
"Question: Consumer surplus is
Options: 
A. the price of a good divided by its marginal utility.
B. the marginal utility of the good divided by its price.
C. the total utility of the good.
D. the difference between the consumer's value and the market price.
Answer: 
",high_school_microeconomics,"['the price of a good divided by its marginal utility.'
 'the marginal utility of the good divided by its price.'
 'the total utility of the good.'
 ""the difference between the consumer's value and the market price.""]",3,16,D
"Question: Charles Darwin was the first person to propose
Options: 
A. that evolution occurs.
B. a mechanism for how evolution occurs.
C. that the Earth is older than a few thousand years.
D. a mechanism for evolution that was supported by evidence.
Answer: 
",high_school_biology,"['that evolution occurs.' 'a mechanism for how evolution occurs.'
 'that the Earth is older than a few thousand years.'
 'a mechanism for evolution that was supported by evidence.']",3,175,D
"Question: The case of the former Soviet Union supports Kerr et al.'s (1960) claim that:
Options: 
A. totalitarian regimes are incompatible with the requirements of advanced industrial technology
B. democratic governments serve the interests of a ruling elite
C. advanced industrial technology strengthens the power of totalitarian regimes
D. communist societies disperse power between various political parties
Answer: 
",sociology,"['totalitarian regimes are incompatible with the requirements of advanced industrial technology'
 'democratic governments serve the interests of a ruling elite'
 'advanced industrial technology strengthens the power of totalitarian regimes'
 'communist societies disperse power between various political parties']",0,990,A
"Question: Which of the following is true?
Options: 
A. Average total cost = total fixed costs divided by the number of units produced.
B. Average total cost = average variable costs divided by the total number of units produced.
C. Average total cost = average variable cost plus marginal cost.
D. Average total cost = average variable cost plus average fixed cost.
Answer: 
",high_school_microeconomics,"['Average total cost = total fixed costs divided by the number of units produced.'
 'Average total cost = average variable costs divided by the total number of units produced.'
 'Average total cost = average variable cost plus marginal cost.'
 'Average total cost = average variable cost plus average fixed cost.']",3,70,D
"Question:  One objection to care ethics is thatit seems to imply that we areresponsible for our attitudes, even though they seem not to be under our voluntary control. Collins responds by arguing that
Options: 
A. caring attitudes are not moral attitudes at all.
B. we can often bring ourselves to have attitudes of care indirectly
C. when we fail to have attitudes of care this means that no caring attitudes were required of us towards some person
D. Collins agrees with the objection.
Answer: 
",moral_disputes,"['caring attitudes are not moral attitudes at all.'
 'we can often bring ourselves to have attitudes of care indirectly'
 'when we fail to have attitudes of care this means that no caring attitudes were required of us towards some person'
 'Collins agrees with the objection.']",1,686,B
"Question: After she used address stickers sent by a charity in the mail, Brittany felt obligated to mail a donation to the organization that sent the stickers. Brittany's behavior illustrates
Options: 
A. stereotyping
B. the fundamental attribution error
C. the mere exposure effect
D. the reciprocity norm
Answer: 
",high_school_psychology,"['stereotyping' 'the fundamental attribution error'
 'the mere exposure effect' 'the reciprocity norm']",3,439,D
"Question: Which of the following is correct about the demand for labor?
Options: 
A. The demand for labor is independent of the demand for other inputs or resources.
B. The demand for labor is independent of the demand for the products produced by labor.
C. The demand for labor is independent of the availability of other inputs or resources.
D. The demand for labor is derived from the demand for the products produced by labor.
Answer: 
",high_school_microeconomics,"['The demand for labor is independent of the demand for other inputs or resources.'
 'The demand for labor is independent of the demand for the products produced by labor.'
 'The demand for labor is independent of the availability of other inputs or resources.'
 'The demand for labor is derived from the demand for the products produced by labor.']",3,2,D
"Question: The embourgeoisement thesis suggests that:
Options: 
A. capitalists are being replaced by salaried managers with bureaucratic authority
B. the affluent working class is adopting middle class values and ways of life
C. white collar occupations are being 'deskilled' by the introduction of new technologies into the workplace
D. the class structure has fragmented and there are no longer any distinct social classes
Answer: 
",sociology,"['capitalists are being replaced by salaried managers with bureaucratic authority'
 'the affluent working class is adopting middle class values and ways of life'
 ""white collar occupations are being 'deskilled' by the introduction of new technologies into the workplace""
 'the class structure has fragmented and there are no longer any distinct social classes']",1,1001,B
"Question: This question refers to the following information.
The passage below is the Chinese emperor's response to English King George III's diplomatic envoys, who were seeking expanded trading privileges (1793).
Strange and costly objects do not interest me. If I have commanded that the tribute offerings sent by you, O King, are to be accepted, this was solely in consideration for the spirit which prompted you to dispatch them from afar. . . . As your Ambassador can see for himself, we possess all things. I set no value on objects strange or ingenious, and have no use for your country's manufactures. It behooves you, O King, to display even greater devotion and loyalty in future, so that, by perpetual submission to our Throne, you may secure peace and prosperity.
Why were the Chinese not interested in expanding trading rights with Great Britain?
Options: 
A. The Chinese were angry over Britain's interference in their foreign affairs.
B. The Chinese had a preexisting exclusive trade agreement with the Dutch.
C. They had no interest in the products that Great Britain could provide.
D. They were afraid that the British would gain too much influence within China.
Answer: 
",high_school_world_history,"[""The Chinese were angry over Britain's interference in their foreign affairs.""
 'The Chinese had a preexisting exclusive trade agreement with the Dutch.'
 'They had no interest in the products that Great Britain could provide.'
 'They were afraid that the British would gain too much influence within China.']",2,259,C
